,OpportunityID,NewValue,OldValue,OldNewStage,Event,FieldEvent,Stage,StageLength,days_in_stage,CreatedDate,from_date,EditYear,EditMonth,ModifiedDate,StageChangeDate,stage_prob,AccountCountry
4385,0062000000WjxXz,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Won,0 days 06:02:00.000000000,0,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,3,2014-03-24,2015-12-25 00:00:00,20,Netherlands
4387,0062000000WjxXz,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Closed Won,236 days 10:49:00.000000000,236,2014-03-24 00:00:00,2015-02-19 00:00:00,2015,10,2015-10-13,2015-12-25 00:00:00,70,Netherlands
4388,0062000000WjxXz,Negotiation/Review,Chosen Vendor,"(u'Chosen Vendor', u'Negotiation/Review')",stage_change,Stage,Closed Won,43 days 11:37:00.000000000,43,2014-03-24 00:00:00,2015-10-13 00:00:00,2015,11,2015-11-25,2015-12-25 00:00:00,80,Netherlands
4390,0062000000hEAah,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 15:41:00.000000000,0,2016-01-08 00:00:00,2016-01-08 00:00:00,2016,1,2016-01-08,2016-04-20 00:00:00,0,United States
4391,0062000000hEAah,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Closed Deferred,46 days 09:08:00.000000000,46,2016-01-08 00:00:00,2016-01-08 00:00:00,2016,2,2016-02-23,2016-04-20 00:00:00,0,United States
4392,0062000000hEAah,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,69 days 16:49:00.000000000,69,2016-01-08 00:00:00,2016-02-11 00:00:00,2016,4,2016-04-20,2016-04-20 00:00:00,0,United States
4393,0062000000ZKIuI,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 14:11:00.000000000,0,2014-07-25 00:00:00,2014-07-25 00:00:00,2014,7,2014-07-25,2015-12-09 00:00:00,0,United States
4394,0062000000ZKIuI,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 14:20:00.000000000,0,2014-07-25 00:00:00,2014-07-25 00:00:00,2014,7,2014-07-25,2015-12-09 00:00:00,20,United States
4395,0062000000ZKIuI,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,71 days 09:26:00.000000000,71,2014-07-25 00:00:00,2014-07-25 00:00:00,2014,10,2014-10-04,2015-12-09 00:00:00,40,United States
4396,0062000000ZKIuI,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,167 days 11:40:00.000000000,167,2014-07-25 00:00:00,2014-10-04 00:00:00,2015,3,2015-03-20,2015-12-09 00:00:00,20,United States
4397,0062000000ZKIuI,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,45 days 08:29:00.000000000,45,2014-07-25 00:00:00,2015-03-20 00:00:00,2015,5,2015-05-04,2015-12-09 00:00:00,40,United States
4398,0062000000ZKIuI,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,219 days 10:11:00.000000000,219,2014-07-25 00:00:00,2015-05-04 00:00:00,2015,12,2015-12-09,2015-12-09 00:00:00,0,United States
4399,0062000000bNa0P,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 17:05:00.000000000,0,2015-01-09 00:00:00,2015-01-09 00:00:00,2015,1,2015-01-09,,0,United States
4400,0062000000bNa0P,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,170 days 16:24:00.000000000,170,2015-01-09 00:00:00,2015-01-09 00:00:00,2015,6,2015-06-28,,0,United States
4401,0062000000BnvsI,Closed Deferred,Prospect,"('Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,0 days 10:16:00.000000000,0,2010-03-10 00:00:00,2011-01-24 00:00:00,2011,1,2011-01-24,,0,France
4402,0062000000fi5nL,Created,Created,"('Created', 'Created')",opp_created,Created.,Qualified,0 days 06:18:00.000000000,0,2015-10-23 00:00:00,2015-10-23 00:00:00,2015,10,2015-10-23,2016-05-03 00:00:00,0,France
4403,0062000000fi5nL,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,193 days 16:17:00.000000000,193,2015-10-23 00:00:00,2015-10-23 00:00:00,2016,5,2016-05-03,2016-05-03 00:00:00,20,France
4404,0062000000chZVD,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:29:00.000000000,0,2015-03-04 00:00:00,2015-03-04 00:00:00,2015,3,2015-03-04,,0,United States
4405,0062000000chZVD,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,76 days 12:00:00.000000000,76,2015-03-04 00:00:00,2015-03-04 00:00:00,2015,5,2015-05-19,,0,United States
4406,0062000000WkPMQ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:40:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,Canada
4407,0062000000WkPMQ,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,231 days 11:17:00.000000000,231,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,11,2014-11-12,,20,Canada
4408,0062000000WkPMQ,Prospect,Qualified,"('Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,125 days 07:29:00.000000000,125,2014-03-26 00:00:00,2014-11-12 00:00:00,2015,3,2015-03-17,,10,Canada
4409,0062000000WkPMQ,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,84 days 07:34:00.000000000,84,2014-03-26 00:00:00,2015-03-17 00:00:00,2015,6,2015-06-09,,0,Canada
4410,0062000000aaYih,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 07:57:00.000000000,0,2014-11-14 00:00:00,2014-11-14 00:00:00,2014,11,2014-11-14,,0,Canada
4411,0062000000aaYih,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,207 days 01:08:00.000000000,207,2014-11-14 00:00:00,2014-11-14 00:00:00,2015,6,2015-06-09,,0,Canada
4412,0062000000fvRaf,Created,Created,"('Created', 'Created')",opp_created,Created.,Qualified,0 days 06:13:00.000000000,0,2015-11-24 00:00:00,2015-11-24 00:00:00,2015,11,2015-11-24,,0,United Kingdom
4413,0062000000WkNO8,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:44:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United Kingdom
4414,0062000000WkNO8,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:23:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,20,United Kingdom
4415,0062000000WkNO8,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,62 days 08:50:00.000000000,62,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,5,2014-05-27,,0,United Kingdom
4416,0062000000fvQfg,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Lost,0 days 05:32:00.000000000,0,2015-11-24 00:00:00,2015-11-24 00:00:00,2015,11,2015-11-24,2016-02-25 00:00:00,0,United Kingdom
4417,0062000000fvQfg,Closed Lost,Buying Process id.,"(u'Buying Process id.', u'Closed Lost')",stage_change,Stage,Closed Lost,93 days 15:46:00.000000000,93,2015-11-24 00:00:00,2015-11-24 00:00:00,2016,2,2016-02-25,2016-02-25 00:00:00,0,United Kingdom
4418,0062000000WkNaF,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:54:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,2015-10-16 00:00:00,0,United Kingdom
4419,0062000000WkNaF,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:23:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,2015-10-16 00:00:00,20,United Kingdom
4420,0062000000WkNaF,Prospect,Qualified,"('Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,222 days 10:44:00.000000000,222,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,11,2014-11-03,2015-10-16 00:00:00,10,United Kingdom
4421,0062000000WkNaF,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,347 days 07:17:00.000000000,347,2014-03-26 00:00:00,2014-11-03 00:00:00,2015,10,2015-10-16,2015-10-16 00:00:00,0,United Kingdom
4422,0062000000aZlQL,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:45:00.000000000,0,2014-11-08 00:00:00,2014-11-08 00:00:00,2014,11,2014-11-08,,0,United Kingdom
4423,0062000000aZlQL,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 10:46:00.000000000,0,2014-11-08 00:00:00,2014-11-08 00:00:00,2014,11,2014-11-08,,20,United Kingdom
4424,0062000000aZlQL,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,135 days 10:47:00.000000000,135,2014-11-08 00:00:00,2014-11-08 00:00:00,2015,3,2015-03-23,,0,United Kingdom
4425,0062000000gD3ke,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 09:36:00.000000000,0,2015-11-04 00:00:00,2015-11-04 00:00:00,2015,11,2015-11-04,2016-05-20 00:00:00,0,United States
4426,0062000000gD3ke,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Prospect,6 days 22:15:00.000000000,6,2015-11-04 00:00:00,2015-11-04 00:00:00,2015,11,2015-11-10,2016-05-20 00:00:00,20,United States
4427,0062000000gD3ke,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Prospect,101 days 09:39:00.000000000,101,2015-11-04 00:00:00,2015-11-10 00:00:00,2016,2,2016-02-19,2016-05-20 00:00:00,0,United States
4428,0062000000gD3ke,Qualified,Re-Qualify,"(u'Re-Qualify', u'Qualified')",stage_change,Stage,Prospect,12 days 08:46:00.000000000,12,2015-11-04 00:00:00,2016-02-19 00:00:00,2016,3,2016-03-02,2016-05-20 00:00:00,20,United States
4429,0062000000gD3ke,Prospect,Qualified,"(u'Qualified', u'Prospect')",stage_change,Stage,Prospect,79 days 14:25:00.000000000,79,2015-11-04 00:00:00,2016-03-02 00:00:00,2016,5,2016-05-20,2016-05-20 00:00:00,10,United States
4430,0062000000hf1tW,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 16:13:00.000000000,0,2016-02-17 00:00:00,2016-02-17 00:00:00,2016,2,2016-02-17,2016-03-15 00:00:00,0,United States
4431,0062000000hf1tW,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,27 days 09:30:00.000000000,27,2016-02-17 00:00:00,2016-02-17 00:00:00,2016,3,2016-03-15,2016-03-15 00:00:00,20,United States
4432,0062000000WkPg6,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:06:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
4433,0062000000WkPg6,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,155 days 11:05:00.000000000,155,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,8,2014-08-28,,0,United States
4434,0062000000f87ex,Created,Created,"('Created', 'Created')",opp_created,Created.,Prospect,0 days 14:58:00.000000000,0,2015-08-18 00:00:00,2015-08-18 00:00:00,2015,8,2015-08-18,2016-04-27 00:00:00,0,United States
4435,0062000000f87ex,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Prospect,253 days 16:31:00.000000000,253,2015-08-18 00:00:00,2015-08-18 00:00:00,2016,4,2016-04-27,2016-04-27 00:00:00,0,United States
4436,0062000000f87ex,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,0 days 16:31:00.000000000,0,2015-08-18 00:00:00,2016-04-27 00:00:00,2016,4,2016-04-27,2016-04-27 00:00:00,10,United States
4437,0062000000aHQ9i,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 18:24:00.000000000,0,2014-10-14 00:00:00,2014-10-14 00:00:00,2014,10,2014-10-14,,0,United States
4438,0062000000aHQ9i,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,29 days 11:27:00.000000000,29,2014-10-14 00:00:00,2014-10-14 00:00:00,2014,11,2014-11-12,,20,United States
4439,0062000000aHQ9i,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,71 days 18:04:00.000000000,71,2014-10-14 00:00:00,2014-11-12 00:00:00,2015,1,2015-01-22,,0,United States
4440,0062000000eBFmq,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 12:08:00.000000000,0,2015-06-09 00:00:00,2015-06-09 00:00:00,2015,6,2015-06-09,2016-04-28 00:00:00,0,United States
4441,0062000000eBFmq,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,13 days 16:49:00.000000000,13,2015-06-09 00:00:00,2015-06-09 00:00:00,2015,6,2015-06-22,2016-04-28 00:00:00,40,United States
4442,0062000000eBFmq,Re-Qualify,Buying Process id.,"(u'Buying Process id.', u'Re-Qualify')",stage_change,Stage,Closed Deferred,129 days 08:44:00.000000000,129,2015-06-09 00:00:00,2015-06-22 00:00:00,2015,10,2015-10-29,2016-04-28 00:00:00,0,United States
4443,0062000000eBFmq,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,182 days 09:29:00.000000000,182,2015-06-09 00:00:00,2015-10-29 00:00:00,2016,4,2016-04-28,2016-04-28 00:00:00,0,United States
4444,0062000000c1A5c,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 16:04:00.000000000,0,2015-01-27 00:00:00,2015-01-27 00:00:00,2015,1,2015-01-27,2015-12-09 00:00:00,0,United States
4445,0062000000c1A5c,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 16:24:00.000000000,0,2015-01-27 00:00:00,2015-01-27 00:00:00,2015,1,2015-01-27,2015-12-09 00:00:00,20,United States
4446,0062000000c1A5c,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,27 days 11:14:00.000000000,27,2015-01-27 00:00:00,2015-01-27 00:00:00,2015,2,2015-02-23,2015-12-09 00:00:00,40,United States
4447,0062000000c1A5c,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,28 days 15:17:00.000000000,28,2015-01-27 00:00:00,2015-02-23 00:00:00,2015,3,2015-03-23,2015-12-09 00:00:00,20,United States
4448,0062000000c1A5c,Prospect,Qualified,"('Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,58 days 14:35:00.000000000,58,2015-01-27 00:00:00,2015-03-23 00:00:00,2015,5,2015-05-20,2015-12-09 00:00:00,10,United States
4449,0062000000c1A5c,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,84 days 16:38:00.000000000,84,2015-01-27 00:00:00,2015-05-20 00:00:00,2015,8,2015-08-12,2015-12-09 00:00:00,20,United States
4450,0062000000c1A5c,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,119 days 15:59:00.000000000,119,2015-01-27 00:00:00,2015-08-12 00:00:00,2015,12,2015-12-09,2015-12-09 00:00:00,0,United States
4451,0062000000NLzrJ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:01:00.000000000,0,2012-04-12 00:00:00,2012-04-12 00:00:00,2012,4,2012-04-12,2016-01-25 00:00:00,0,Sweden
4452,0062000000NLzrJ,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,1383 days 15:22:00.000000000,1383,2012-04-12 00:00:00,2012-04-12 00:00:00,2016,1,2016-01-25,2016-01-25 00:00:00,0,Sweden
4453,0062000000dCnjt,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 20:31:00.000000000,0,2015-04-20 00:00:00,2015-04-20 00:00:00,2015,4,2015-04-20,2015-09-01 00:00:00,0,United States
4454,0062000000dCnjt,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,114 days 16:50:00.000000000,114,2015-04-20 00:00:00,2015-04-20 00:00:00,2015,8,2015-08-12,2015-09-01 00:00:00,20,United States
4455,0062000000dCnjt,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,20 days 12:09:00.000000000,20,2015-04-20 00:00:00,2015-08-12 00:00:00,2015,9,2015-09-01,2015-09-01 00:00:00,0,United States
4456,0062000000heJVv,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 11:02:00.000000000,0,2016-02-12 00:00:00,2016-02-12 00:00:00,2016,2,2016-02-12,2016-02-24 00:00:00,0,United States
4457,0062000000heJVv,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,12 days 11:15:00.000000000,12,2016-02-12 00:00:00,2016-02-12 00:00:00,2016,2,2016-02-24,2016-02-24 00:00:00,20,United States
4458,0062000000grvEZ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 18:08:00.000000000,0,2015-12-23 00:00:00,2015-12-23 00:00:00,2015,12,2015-12-23,2016-06-02 00:00:00,0,United States
4459,0062000000grvEZ,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Prospect,36 days 15:45:00.000000000,36,2015-12-23 00:00:00,2015-12-23 00:00:00,2016,1,2016-01-28,2016-06-02 00:00:00,20,United States
4460,0062000000grvEZ,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Prospect,26 days 11:30:00.000000000,26,2015-12-23 00:00:00,2016-01-28 00:00:00,2016,2,2016-02-23,2016-06-02 00:00:00,40,United States
4461,0062000000grvEZ,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Prospect,7 days 14:54:00.000000000,7,2015-12-23 00:00:00,2016-02-18 00:00:00,2016,2,2016-02-25,2016-06-02 00:00:00,50,United States
4462,0062000000grvEZ,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Prospect,7 days 13:54:00.000000000,7,2015-12-23 00:00:00,2016-02-23 00:00:00,2016,3,2016-03-01,2016-06-02 00:00:00,70,United States
4463,0062000000grvEZ,Qualified,Chosen Vendor,"(u'Chosen Vendor', u'Qualified')",stage_change,Stage,Prospect,75 days 11:29:00.000000000,75,2015-12-23 00:00:00,2016-02-25 00:00:00,2016,5,2016-05-10,2016-06-02 00:00:00,20,United States
4464,0062000000grvEZ,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Prospect,93 days 16:23:00.000000000,93,2015-12-23 00:00:00,2016-03-01 00:00:00,2016,6,2016-06-02,2016-06-02 00:00:00,0,United States
4465,0062000000grvEZ,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,23 days 16:23:00.000000000,23,2015-12-23 00:00:00,2016-05-10 00:00:00,2016,6,2016-06-02,2016-06-02 00:00:00,10,United States
4466,0062000000VEB1N,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Won,0 days 17:32:00.000000000,0,2013-11-01 00:00:00,2013-11-01 00:00:00,2013,11,2013-11-01,,0,Australia
4467,0062000000VEB1N,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Won,0 days 17:37:00.000000000,0,2013-11-01 00:00:00,2013-11-01 00:00:00,2013,11,2013-11-01,,40,Australia
4468,0062000000VEB1N,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Won,22 days 12:03:00.000000000,22,2013-11-01 00:00:00,2013-11-01 00:00:00,2013,11,2013-11-23,,50,Australia
4471,0062000000fixJl,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:20:00.000000000,0,2015-10-29 00:00:00,2015-10-29 00:00:00,2015,10,2015-10-29,2016-04-01 00:00:00,0,United Kingdom
4472,0062000000fixJl,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Closed Deferred,0 days 10:21:00.000000000,0,2015-10-29 00:00:00,2015-10-29 00:00:00,2015,10,2015-10-29,2016-04-01 00:00:00,20,United Kingdom
4473,0062000000fixJl,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,155 days 10:40:00.000000000,155,2015-10-29 00:00:00,2015-10-29 00:00:00,2016,4,2016-04-01,2016-04-01 00:00:00,0,United Kingdom
4474,0062000000HVwnl,Short List,Needs Analysis,"(u'Needs Analysis', u'Short List')",stage_change,Stage,Closed Deferred,0 days 05:52:00.000000000,0,2011-01-10 00:00:00,2011-02-22 00:00:00,2011,2,2011-02-22,,50,Australia
4475,0062000000HVwnl,Qualified,Short List,"(u'Short List', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 07:31:00.000000000,0,2011-01-10 00:00:00,2011-05-21 00:00:00,2011,5,2011-05-21,,20,Australia
