OpportunityID,Event,FieldEvent,OldValue,NewValue,Stage,Probability,StageLength,days_in_stage,CreatedDate,ModifiedDate,from_date,EditDate,EditYear,EditMonth,StageChangeDate,AccountCountry,StageDuration,Age,OldNewStage
0062000000NLylz,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 09:27:00.000000000,0,4/12/12 0:00,4/12/12 0:00,4/12/12 0:00,4/12/12 9:27,2012,4,1/25/16 0:00,United Kingdom,140,79,"(Created, Created)"
0062000000NLylz,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,1383 days 15:19:00.000000000,1383,4/12/12 0:00,1/25/16 0:00,4/12/12 0:00,1/25/16 15:19,2016,1,1/25/16 0:00,United Kingdom,140,79,"(Prospect, Closed Deferred)"
0062000000gpCI5,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 09:33:00.000000000,0,12/2/15 0:00,12/2/15 0:00,12/2/15 0:00,12/2/15 9:33,2015,12,5/10/16 0:00,United States,34,160,"(Created, Created)"
0062000000gpCI5,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,160 days 12:16:00.000000000,160,12/2/15 0:00,5/10/16 0:00,12/2/15 0:00,5/10/16 12:16,2016,5,5/10/16 0:00,United States,34,160,"(Prospect, Closed Deferred)"
0062000000a1xeM,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 09:13:00.000000000,0,10/1/14 0:00,10/1/14 0:00,10/1/14 0:00,10/1/14 9:13,2014,10,4/6/16 0:00,United Kingdom,68,553,"(Created, Created)"
0062000000a1xeM,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,553 days 13:42:00.000000000,553,10/1/14 0:00,4/6/16 0:00,10/1/14 0:00,4/6/16 13:42,2016,4,4/6/16 0:00,United Kingdom,68,553,"(Prospect, Closed Deferred)"
0062000000Wjfie,opp_created,Created by lead convert,Created,Created,Closed Won,100,0 days 17:15:00.000000000,0,3/20/14 0:00,3/20/14 0:00,3/20/14 0:00,3/20/14 17:15,2014,3,,United States,628,188,"(Created, Created)"
0062000000Wjfie,stage_change,Stage,Prospect,Buying Process id.,Closed Won,100,0 days 17:20:00.000000000,0,3/20/14 0:00,3/20/14 0:00,3/20/14 0:00,3/20/14 17:20,2014,3,,United States,628,188,"(Prospect, Buying Process id.)"
0062000000Wjfie,stage_change,Stage,Buying Process id.,Negotiation/Review,Closed Won,100,83 days 05:09:00.000000000,83,3/20/14 0:00,6/11/14 0:00,3/20/14 0:00,6/11/14 5:09,2014,6,,United States,628,188,"(Buying Process id., Negotiation/Review)"
0062000000Wjfie,stage_change,Stage,Negotiation/Review,Closed Won,Closed Won,100,105 days 14:10:00.000000000,105,3/20/14 0:00,9/24/14 0:00,6/11/14 0:00,9/24/14 14:10,2014,9,,United States,628,188,"(Negotiation/Review, Closed Won)"
0062000000Ya7Dk,opp_created,Created.,Created,Created,Closed Deferred,0,0 days 07:27:00.000000000,0,6/30/14 0:00,6/30/14 0:00,6/30/14 0:00,6/30/14 7:27,2014,6,,United States,513,336,"(Created, Created)"
0062000000Ya7Dk,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,108 days 11:00:00.000000000,108,6/30/14 0:00,10/16/14 0:00,6/30/14 0:00,10/16/14 11:00,2014,10,,United States,513,336,"(Prospect, Qualified)"
0062000000Ya7Dk,stage_change,Stage,Qualified,Closed Deferred,Closed Deferred,0,93 days 14:10:00.000000000,93,6/30/14 0:00,1/17/15 0:00,10/16/14 0:00,1/17/15 14:10,2015,1,,United States,513,336,"(Qualified, Closed Deferred)"
0062000000a0owl,opp_created,Created.,Created,Created,Closed Won,100,0 days 17:53:00.000000000,0,9/25/14 0:00,9/25/14 0:00,9/25/14 0:00,9/25/14 17:53,2014,9,,United States,627,0,"(Created, Created)"
0062000000a0owl,stage_change,Stage,Negotiation/Review,Closed Won,Closed Won,100,0 days 17:53:00.000000000,0,9/25/14 0:00,9/25/14 0:00,9/25/14 0:00,9/25/14 17:53,2014,9,,United States,627,0,"(Negotiation/Review, Closed Won)"
0062000000f8lXF,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 14:54:00.000000000,0,8/21/15 0:00,8/21/15 0:00,8/21/15 0:00,8/21/15 14:54,2015,8,10/5/15 0:00,United States,252,314,"(Created, Created)"
0062000000f8lXF,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,26 days 09:15:00.000000000,26,8/21/15 0:00,9/16/15 0:00,8/21/15 0:00,9/16/15 9:15,2015,9,10/5/15 0:00,United States,252,314,"(Prospect, Qualified)"
0062000000f8lXF,stage_change,Stage,Qualified,Closed Deferred,Closed Deferred,0,19 days 16:08:00.000000000,19,8/21/15 0:00,10/5/15 0:00,9/16/15 0:00,10/5/15 16:08,2015,10,10/5/15 0:00,United States,252,314,"(Qualified, Closed Deferred)"
0062000000WkQk9,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 10:11:00.000000000,0,3/26/14 0:00,3/26/14 0:00,3/26/14 0:00,3/26/14 10:11,2014,3,4/21/16 0:00,United States,53,757,"(Created, Created)"
0062000000WkQk9,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,146 days 18:11:00.000000000,146,3/26/14 0:00,8/19/14 0:00,3/26/14 0:00,8/19/14 18:11,2014,8,4/21/16 0:00,United States,53,757,"(Prospect, Qualified)"
0062000000WkQk9,stage_change,Stage,Qualified,Buying Process id.,Closed Deferred,0,66 days 11:53:00.000000000,66,3/26/14 0:00,10/24/14 0:00,8/19/14 0:00,10/24/14 11:53,2014,10,4/21/16 0:00,United States,53,757,"(Qualified, Buying Process id.)"
0062000000WkQk9,stage_change,Stage,Buying Process id.,Closed Deferred,Closed Deferred,0,346 days 14:29:00.000000000,346,3/26/14 0:00,10/5/15 0:00,10/24/14 0:00,10/5/15 14:29,2015,10,4/21/16 0:00,United States,53,757,"(Buying Process id., Closed Deferred)"
0062000000WkQk9,stage_change,Stage,Closed Deferred,Short List,Closed Deferred,0,3 days 18:44:00.000000000,3,3/26/14 0:00,10/8/15 0:00,10/5/15 0:00,10/8/15 18:44,2015,10,4/21/16 0:00,United States,53,757,"(Closed Deferred, Short List)"
0062000000WkQk9,stage_change,Stage,Short List,Closed Deferred,Closed Deferred,0,196 days 13:17:00.000000000,196,3/26/14 0:00,4/21/16 0:00,10/8/15 0:00,4/21/16 13:17,2016,4,4/21/16 0:00,United States,53,757,"(Short List, Closed Deferred)"
0062000000WkQuo,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 10:18:00.000000000,0,3/26/14 0:00,3/26/14 0:00,3/26/14 0:00,3/26/14 10:18,2014,3,,United States,724,370,"(Created, Created)"
0062000000WkQuo,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,86 days 09:28:00.000000000,86,3/26/14 0:00,6/20/14 0:00,3/26/14 0:00,6/20/14 9:28,2014,6,,United States,724,370,"(Prospect, Closed Deferred)"
0062000000WkQjf,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 10:11:00.000000000,0,3/26/14 0:00,3/26/14 0:00,3/26/14 0:00,3/26/14 10:11,2014,3,,United States,724,370,"(Created, Created)"
0062000000WkQjf,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,86 days 09:16:00.000000000,86,3/26/14 0:00,6/20/14 0:00,3/26/14 0:00,6/20/14 9:16,2014,6,,United States,724,370,"(Prospect, Closed Deferred)"
0062000000ddipm,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 11:16:00.000000000,0,5/5/15 0:00,5/5/15 0:00,5/5/15 0:00,5/5/15 11:16,2015,5,4/5/16 0:00,United States,69,336,"(Created, Created)"
0062000000ddipm,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,38 days 15:47:00.000000000,38,5/5/15 0:00,6/12/15 0:00,5/5/15 0:00,6/12/15 15:47,2015,6,4/5/16 0:00,United States,69,336,"(Prospect, Qualified)"
0062000000ddipm,stage_change,Stage,Qualified,Prospect,Closed Deferred,0,103 days 21:49:00.000000000,103,5/5/15 0:00,9/23/15 0:00,6/12/15 0:00,9/23/15 21:49,2015,9,4/5/16 0:00,United States,69,336,"(Qualified, Prospect)"
0062000000ddipm,stage_change,Stage,Prospect,Re-Qualify,Closed Deferred,0,162 days 14:27:00.000000000,162,5/5/15 0:00,3/3/16 0:00,9/23/15 0:00,3/3/16 14:27,2016,3,4/5/16 0:00,United States,69,336,"(Prospect, Re-Qualify)"
0062000000ddipm,stage_change,Stage,Re-Qualify,Closed Deferred,Closed Deferred,0,33 days 08:59:00.000000000,33,5/5/15 0:00,4/5/16 0:00,3/3/16 0:00,4/5/16 8:59,2016,4,4/5/16 0:00,United States,69,336,"(Re-Qualify, Closed Deferred)"
0062000000ckis0,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 18:31:00.000000000,0,3/25/15 0:00,3/25/15 0:00,3/25/15 0:00,3/25/15 18:31,2015,3,12/11/15 0:00,United States,185,372,"(Created, Created)"
0062000000ckis0,stage_change,Stage,Prospect,Closed Deferred,Closed Deferred,0,261 days 15:48:00.000000000,261,3/25/15 0:00,12/11/15 0:00,3/25/15 0:00,12/11/15 15:48,2015,12,12/11/15 0:00,United States,185,372,"(Prospect, Closed Deferred)"
0062000000hfrFJ,opp_created,Created by lead convert,Created,Created,Qualified,20,0 days 13:13:00.000000000,0,2/23/16 0:00,2/23/16 0:00,2/23/16 0:00,2/23/16 13:13,2016,2,6/8/16 0:00,United States,5,111,"(Created, Created)"
0062000000hfrFJ,stage_change,Stage,Prospect,Qualified,Qualified,20,27 days 12:52:00.000000000,27,2/23/16 0:00,3/21/16 0:00,2/23/16 0:00,3/21/16 12:52,2016,3,6/8/16 0:00,United States,5,111,"(Prospect, Qualified)"
0062000000hfrFJ,stage_change,Stage,Qualified,Buying Process id.,Qualified,20,38 days 16:24:00.000000000,38,2/23/16 0:00,4/28/16 0:00,3/21/16 0:00,4/28/16 16:24,2016,4,6/8/16 0:00,United States,5,111,"(Qualified, Buying Process id.)"
0062000000hfrFJ,stage_change,Stage,Buying Process id.,Qualified,Qualified,20,41 days 11:12:00.000000000,41,2/23/16 0:00,6/8/16 0:00,4/28/16 0:00,6/8/16 11:12,2016,6,6/8/16 0:00,United States,5,111,"(Buying Process id., Qualified)"
0062000000goqe6,opp_created,Created by lead convert,Created,Created,Chosen Vendor,70,0 days 12:36:00.000000000,0,11/30/15 0:00,11/30/15 0:00,11/30/15 0:00,11/30/15 12:36,2015,11,4/4/16 0:00,United States,70,196,"(Created, Created)"
0062000000goqe6,stage_change,Stage,Prospect,Short List,Chosen Vendor,70,51 days 14:56:00.000000000,51,11/30/15 0:00,1/20/16 0:00,11/30/15 0:00,1/20/16 14:56,2016,1,4/4/16 0:00,United States,70,196,"(Prospect, Short List)"
0062000000goqe6,stage_change,Stage,Short List,Chosen Vendor,Chosen Vendor,70,75 days 13:45:00.000000000,75,11/30/15 0:00,4/4/16 0:00,1/20/16 0:00,4/4/16 13:45,2016,4,4/4/16 0:00,United States,70,196,"(Short List, Chosen Vendor)"
0062000000IFRye,opp_created,Created by lead convert,Created,Created,Closed Lost,0,0 days 10:44:00.000000000,0,4/13/11 0:00,4/13/11 0:00,4/13/11 0:00,4/13/11 10:44,2011,4,,United States,1831,155,"(Created, Created)"
0062000000IFRye,stage_change,Stage,Prospect,Buying Process id.,Closed Lost,0,0 days 10:46:00.000000000,0,4/13/11 0:00,4/13/11 0:00,4/13/11 0:00,4/13/11 10:46,2011,4,,United States,1831,155,"(Prospect, Buying Process id.)"
0062000000IFRye,stage_change,Stage,Buying Process id.,Closed Lost,Closed Lost,0,57 days 09:01:00.000000000,57,4/13/11 0:00,6/9/11 0:00,4/13/11 0:00,6/9/11 9:01,2011,6,,United States,1831,155,"(Buying Process id., Closed Lost)"
0062000000aIp0l,opp_created,Created by lead convert,Created,Created,Qualified,20,0 days 16:33:00.000000000,0,10/20/14 0:00,10/20/14 0:00,10/20/14 0:00,10/20/14 16:33,2014,10,4/5/16 0:00,United States,69,602,"(Created, Created)"
0062000000aIp0l,stage_change,Stage,Prospect,Re-Qualify,Qualified,20,398 days 12:15:00.000000000,398,10/20/14 0:00,11/22/15 0:00,10/20/14 0:00,11/22/15 12:15,2015,11,4/5/16 0:00,United States,69,602,"(Prospect, Re-Qualify)"
0062000000aIp0l,stage_change,Stage,Re-Qualify,Qualified,Qualified,20,135 days 08:55:00.000000000,135,10/20/14 0:00,4/5/16 0:00,11/22/15 0:00,4/5/16 8:55,2016,4,4/5/16 0:00,United States,69,602,"(Re-Qualify, Qualified)"
0062000000dCNEe,opp_created,Created by lead convert,Created,Created,Closed Lost,0,0 days 12:49:00.000000000,0,4/16/15 0:00,4/16/15 0:00,4/16/15 0:00,4/16/15 12:49,2015,4,,Poland,389,167,"(Created, Created)"
0062000000dCNEe,stage_change,Stage,Prospect,Buying Process id.,Closed Lost,0,0 days 12:49:00.000000000,0,4/16/15 0:00,4/16/15 0:00,4/16/15 0:00,4/16/15 12:49,2015,4,,Poland,389,167,"(Prospect, Buying Process id.)"
0062000000dCNEe,stage_change,Stage,Buying Process id.,Closed Lost,Closed Lost,0,35 days 07:30:00.000000000,35,4/16/15 0:00,5/21/15 0:00,4/16/15 0:00,5/21/15 7:30,2015,5,,Poland,389,167,"(Buying Process id., Closed Lost)"
0062000000gqNz0,opp_created,Created by lead convert,Created,Created,Closed Won,100,0 days 17:53:00.000000000,0,12/10/15 0:00,12/10/15 0:00,12/10/15 0:00,12/10/15 17:53,2015,12,3/31/16 0:00,United States,73,111,"(Created, Created)"
0062000000gqNz0,stage_change,Stage,Prospect,Qualified,Closed Won,100,1 days 07:36:00.000000000,1,12/10/15 0:00,12/11/15 0:00,12/10/15 0:00,12/11/15 7:36,2015,12,3/31/16 0:00,United States,73,111,"(Prospect, Qualified)"
0062000000gqNz0,stage_change,Stage,Qualified,Buying Process id.,Closed Won,100,24 days 14:43:00.000000000,24,12/10/15 0:00,1/4/16 0:00,12/11/15 0:00,1/4/16 14:43,2016,1,3/31/16 0:00,United States,73,111,"(Qualified, Buying Process id.)"
0062000000gqNz0,stage_change,Stage,Buying Process id.,Short List,Closed Won,100,8 days 15:18:00.000000000,8,12/10/15 0:00,1/12/16 0:00,1/4/16 0:00,1/12/16 15:18,2016,1,3/31/16 0:00,United States,73,111,"(Buying Process id., Short List)"
0062000000gqNz0,stage_change,Stage,Short List,Chosen Vendor,Closed Won,100,22 days 09:48:00.000000000,22,12/10/15 0:00,2/3/16 0:00,1/12/16 0:00,2/3/16 9:48,2016,2,3/31/16 0:00,United States,73,111,"(Short List, Chosen Vendor)"
0062000000gqNz0,stage_change,Stage,Chosen Vendor,Negotiation/Review,Closed Won,100,29 days 11:58:00.000000000,29,12/10/15 0:00,3/3/16 0:00,2/3/16 0:00,3/3/16 11:58,2016,3,3/31/16 0:00,United States,73,111,"(Chosen Vendor, Negotiation/Review)"
0062000000gqNz0,stage_change,Stage,Negotiation/Review,Closed Won,Closed Won,100,28 days 19:48:00.000000000,28,12/10/15 0:00,3/31/16 0:00,3/3/16 0:00,3/31/16 19:48,2016,3,3/31/16 0:00,United States,73,111,"(Negotiation/Review, Closed Won)"
0062000000i0imf,opp_created,Created.,Created,Created,Prospect,10,0 days 12:22:00.000000000,0,4/5/16 0:00,4/5/16 0:00,4/5/16 0:00,4/5/16 12:22,2016,4,,Canada,69,69,"(Created, Created)"
0062000000gppPA,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 15:42:00.000000000,0,12/7/15 0:00,12/7/15 0:00,12/7/15 0:00,12/7/15 15:42,2015,12,3/25/16 0:00,United States,80,109,"(Created, Created)"
0062000000gppPA,stage_change,Stage,Prospect,Re-Qualify,Closed Deferred,0,71 days 13:53:00.000000000,71,12/7/15 0:00,2/16/16 0:00,12/7/15 0:00,2/16/16 13:53,2016,2,3/25/16 0:00,United States,80,109,"(Prospect, Re-Qualify)"
0062000000gppPA,stage_change,Stage,Re-Qualify,Closed Deferred,Closed Deferred,0,38 days 12:25:00.000000000,38,12/7/15 0:00,3/25/16 0:00,2/16/16 0:00,3/25/16 12:25,2016,3,3/25/16 0:00,United States,80,109,"(Re-Qualify, Closed Deferred)"
0062000000QFGBs,opp_created,Created by lead convert,Created,Created,Closed Lost,0,0 days 16:38:00.000000000,0,10/27/12 0:00,10/27/12 0:00,10/27/12 0:00,10/27/12 16:38,2012,10,,Australia,1110,244,"(Created, Created)"
0062000000QFGBs,stage_change,Stage,Prospect,Buying Process id.,Closed Lost,0,0 days 16:38:00.000000000,0,10/27/12 0:00,10/27/12 0:00,10/27/12 0:00,10/27/12 16:38,2012,10,,Australia,1110,244,"(Prospect, Buying Process id.)"
0062000000QFGBs,stage_change,Stage,Buying Process id.,Closed Lost,Closed Lost,0,215 days 03:30:00.000000000,215,10/27/12 0:00,5/30/13 0:00,10/27/12 0:00,5/30/13 3:30,2013,5,,Australia,1110,244,"(Buying Process id., Closed Lost)"
0062000000hdzdx,opp_created,Created.,Created,Created,Qualified,20,0 days 21:16:00.000000000,0,2/10/16 0:00,2/10/16 0:00,2/10/16 0:00,2/10/16 21:16,2016,2,,United States,123,123,"(Created, Created)"
0062000000graHa,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 05:05:00.000000000,0,12/21/15 0:00,12/21/15 0:00,12/21/15 0:00,12/21/15 5:05,2015,12,5/11/16 0:00,Sweden,33,142,"(Created, Created)"
0062000000graHa,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,44 days 17:31:00.000000000,44,12/21/15 0:00,2/3/16 0:00,12/21/15 0:00,2/3/16 17:31,2016,2,5/11/16 0:00,Sweden,33,142,"(Prospect, Qualified)"
0062000000graHa,stage_change,Stage,Qualified,Closed Deferred,Closed Deferred,0,98 days 08:37:00.000000000,98,12/21/15 0:00,5/11/16 0:00,2/3/16 0:00,5/11/16 8:37,2016,5,5/11/16 0:00,Sweden,33,142,"(Qualified, Closed Deferred)"
0062000000ZMp7d,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 12:11:00.000000000,0,8/15/14 0:00,8/15/14 0:00,8/15/14 0:00,8/15/14 12:11,2014,8,5/10/16 0:00,United States,34,634,"(Created, Created)"
0062000000ZMp7d,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,0 days 12:11:00.000000000,0,8/15/14 0:00,8/15/14 0:00,8/15/14 0:00,8/15/14 12:11,2014,8,5/10/16 0:00,United States,34,634,"(Prospect, Qualified)"
0062000000ZMp7d,stage_change,Stage,Qualified,Prospect,Closed Deferred,0,0 days 12:12:00.000000000,0,8/15/14 0:00,8/15/14 0:00,8/15/14 0:00,8/15/14 12:12,2014,8,5/10/16 0:00,United States,34,634,"(Qualified, Prospect)"
0062000000ZMp7d,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,5 days 14:26:00.000000000,5,8/15/14 0:00,8/20/14 0:00,8/15/14 0:00,8/20/14 14:26,2014,8,5/10/16 0:00,United States,34,634,"(Prospect, Qualified)"
0062000000ZMp7d,stage_change,Stage,Qualified,Closed Deferred,Closed Deferred,0,629 days 13:37:00.000000000,629,8/15/14 0:00,5/10/16 0:00,8/20/14 0:00,5/10/16 13:37,2016,5,5/10/16 0:00,United States,34,634,"(Qualified, Closed Deferred)"
0062000000hykin,opp_created,Created by lead convert,Created,Created,Qualified,20,0 days 13:51:00.000000000,0,3/10/16 0:00,3/10/16 0:00,3/10/16 0:00,3/10/16 13:51,2016,3,3/31/16 0:00,United States,74,95,"(Created, Created)"
0062000000hykin,stage_change,SDR Created By,Created,Created,Qualified,20,0 days 16:06:00.000000000,0,3/10/16 0:00,3/10/16 0:00,3/10/16 0:00,3/10/16 16:06,2016,3,3/31/16 0:00,United States,74,95,"(Created, Created)"
0062000000hykin,stage_change,Stage,Prospect,Qualified,Qualified,20,21 days 10:23:00.000000000,21,3/10/16 0:00,3/31/16 0:00,3/10/16 0:00,3/31/16 10:23,2016,3,3/31/16 0:00,United States,74,95,"(Prospect, Qualified)"
0062000000WWk1z,opp_created,Created.,Created,Created,Closed Deferred,0,0 days 13:04:00.000000000,0,3/18/14 0:00,3/18/14 0:00,3/18/14 0:00,3/18/14 13:04,2014,3,,United Kingdom,476,439,"(Created, Created)"
0062000000WWk1z,stage_change,Stage,Prospect,Buying Process id.,Closed Deferred,0,238 days 17:36:00.000000000,238,3/18/14 0:00,11/11/14 0:00,3/18/14 0:00,11/11/14 17:36,2014,11,,United Kingdom,476,439,"(Prospect, Buying Process id.)"
0062000000WWk1z,stage_change,Stage,Buying Process id.,Closed Deferred,Closed Deferred,0,104 days 08:58:00.000000000,104,3/18/14 0:00,2/23/15 0:00,11/11/14 0:00,2/23/15 8:58,2015,2,,United Kingdom,476,439,"(Buying Process id., Closed Deferred)"
0062000000bMVqJ,opp_created,Created by lead convert,Created,Created,Closed Deferred,0,0 days 13:57:00.000000000,0,12/23/14 0:00,12/23/14 0:00,12/23/14 0:00,12/23/14 13:57,2014,12,8/25/15 0:00,United States,293,464,"(Created, Created)"
0062000000bMVqJ,stage_change,Stage,Prospect,Qualified,Closed Deferred,0,232 days 16:35:00.000000000,232,12/23/14 0:00,8/12/15 0:00,12/23/14 0:00,8/12/15 16:35,2015,8,8/25/15 0:00,United States,293,464,"(Prospect, Qualified)"
0062000000bMVqJ,stage_change,Stage,Qualified,Closed Deferred,Closed Deferred,0,13 days 14:42:00.000000000,13,12/23/14 0:00,8/25/15 0:00,8/12/15 0:00,8/25/15 14:42,2015,8,8/25/15 0:00,United States,293,464,"(Qualified, Closed Deferred)"
0062000000fiMQe,opp_created,Created by lead convert,Created,Created,Short List,50,0 days 11:18:00.000000000,0,10/26/15 0:00,10/26/15 0:00,10/26/15 0:00,10/26/15 11:18,2015,10,1/19/16 0:00,United States,146,231,"(Created, Created)"
0062000000fiMQe,stage_change,Stage,Prospect,Chosen Vendor,Short List,50,15 days 12:14:00.000000000,15,10/26/15 0:00,11/10/15 0:00,10/26/15 0:00,11/10/15 12:14,2015,11,1/19/16 0:00,United States,146,231,"(Prospect, Chosen Vendor)"
0062000000fiMQe,stage_change,Stage,Chosen Vendor,Negotiation/Review,Short List,50,0 days 16:48:00.000000000,0,10/26/15 0:00,11/10/15 0:00,11/10/15 0:00,11/10/15 16:48,2015,11,1/19/16 0:00,United States,146,231,"(Chosen Vendor, Negotiation/Review)"
0062000000fiMQe,stage_change,Stage,Negotiation/Review,Chosen Vendor,Short List,50,24 days 12:21:00.000000000,24,10/26/15 0:00,12/4/15 0:00,11/10/15 0:00,12/4/15 12:21,2015,12,1/19/16 0:00,United States,146,231,"(Negotiation/Review, Chosen Vendor)"
0062000000fiMQe,stage_change,Stage,Chosen Vendor,Short List,Short List,50,46 days 16:16:00.000000000,46,10/26/15 0:00,1/19/16 0:00,12/4/15 0:00,1/19/16 16:16,2016,1,1/19/16 0:00,United States,146,231,"(Chosen Vendor, Short List)"
0062000000YLSNn,opp_created,Created by lead convert,Created,Created,Closed Lost,0,0 days 00:48:00.000000000,0,6/19/14 0:00,6/19/14 0:00,6/19/14 0:00,6/19/14 0:48,2014,6,,Canada,357,376,"(Created, Created)"
0062000000YLSNn,stage_change,Stage,Prospect,Qualified,Closed Lost,0,0 days 00:49:00.000000000,0,6/19/14 0:00,6/19/14 0:00,6/19/14 0:00,6/19/14 0:49,2014,6,,Canada,357,376,"(Prospect, Qualified)"
0062000000YLSNn,stage_change,Stage,Qualified,Buying Process id.,Closed Lost,0,34 days 03:41:00.000000000,34,6/19/14 0:00,7/23/14 0:00,6/19/14 0:00,7/23/14 3:41,2014,7,,Canada,357,376,"(Qualified, Buying Process id.)"
0062000000YLSNn,stage_change,Stage,Buying Process id.,Short List,Closed Lost,0,194 days 23:44:00.000000000,194,6/19/14 0:00,2/2/15 0:00,7/23/14 0:00,2/2/15 23:44,2015,2,,Canada,357,376,"(Buying Process id., Short List)"
0062000000YLSNn,stage_change,Stage,Short List,Closed Lost,Closed Lost,0,140 days 15:01:00.000000000,140,6/19/14 0:00,6/22/15 0:00,2/2/15 0:00,6/22/15 15:01,2015,6,,Canada,357,376,"(Short List, Closed Lost)"
0062000000XwcDy,opp_created,Created by lead convert,Created,Created,Short List,50,0 days 11:46:00.000000000,0,6/3/14 0:00,6/3/14 0:00,6/3/14 0:00,6/3/14 11:46,2014,6,1/26/16 0:00,United States,139,741,"(Created, Created)"
0062000000XwcDy,stage_change,Stage,Prospect,Buying Process id.,Short List,50,57 days 11:27:00.000000000,57,6/3/14 0:00,7/30/14 0:00,6/3/14 0:00,7/30/14 11:27,2014,7,1/26/16 0:00,United States,139,741,"(Prospect, Buying Process id.)"
